timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623609114639;864;Initialisasi;200;OK;Sharp Games 1-908;text;TRUE;;989;601;1;1;https://sharpauviluck.id/tampan.php;863;0;421
1623609115639;797;Initialisasi;200;OK;Sharp Games 1-909;text;TRUE;;987;621;1;1;https://sharpauviluck.id/tampan.php;789;0;388
1623609116639;1372;Initialisasi;200;OK;Sharp Games 1-910;text;TRUE;;985;593;2;2;https://sharpauviluck.id/tampan.php;1372;0;405
1623609117640;828;Initialisasi;200;OK;Sharp Games 1-911;text;TRUE;;989;617;1;1;https://sharpauviluck.id/tampan.php;828;0;397
1623609118639;1357;Initialisasi;200;OK;Sharp Games 1-912;text;TRUE;;989;625;2;2;https://sharpauviluck.id/tampan.php;1356;0;408
1623609119651;1364;Initialisasi;200;OK;Sharp Games 1-913;text;TRUE;;985;601;2;2;https://sharpauviluck.id/tampan.php;1364;0;398
1623609120639;1358;Initialisasi;200;OK;Sharp Games 1-914;text;TRUE;;983;613;2;2;https://sharpauviluck.id/tampan.php;1358;0;397
1623609121639;817;Initialisasi;200;OK;Sharp Games 1-915;text;TRUE;;991;625;1;1;https://sharpauviluck.id/tampan.php;802;0;398
1623609122640;816;Initialisasi;200;OK;Sharp Games 1-916;text;TRUE;;987;597;1;1;https://sharpauviluck.id/tampan.php;816;0;401
1623609123640;809;Initialisasi;200;OK;Sharp Games 1-917;text;TRUE;;987;589;1;1;https://sharpauviluck.id/tampan.php;809;0;396
1623609124639;1872;Initialisasi;200;OK;Sharp Games 1-918;text;TRUE;;991;609;2;2;https://sharpauviluck.id/tampan.php;1872;0;406
1623609125639;1429;Initialisasi;200;OK;Sharp Games 1-919;text;TRUE;;989;613;2;2;https://sharpauviluck.id/tampan.php;1429;0;396
1623609126638;1341;Initialisasi;200;OK;Sharp Games 1-920;text;TRUE;;987;629;2;2;https://sharpauviluck.id/tampan.php;1340;0;387
1623609127639;814;Initialisasi;200;OK;Sharp Games 1-921;text;TRUE;;987;625;1;1;https://sharpauviluck.id/tampan.php;814;0;396
1623609128640;1353;Initialisasi;200;OK;Sharp Games 1-922;text;TRUE;;991;621;2;2;https://sharpauviluck.id/tampan.php;1353;0;404
1623609129641;1386;Initialisasi;200;OK;Sharp Games 1-923;text;TRUE;;983;617;2;2;https://sharpauviluck.id/tampan.php;1386;0;419
1623609130642;821;Initialisasi;200;OK;Sharp Games 1-924;text;TRUE;;993;613;1;1;https://sharpauviluck.id/tampan.php;819;0;400
1623609131640;1367;Initialisasi;200;OK;Sharp Games 1-925;text;TRUE;;987;613;2;2;https://sharpauviluck.id/tampan.php;1367;0;386
1623609132639;1384;Initialisasi;200;OK;Sharp Games 1-926;text;TRUE;;987;629;2;2;https://sharpauviluck.id/tampan.php;1384;0;424
1623609133640;1501;Initialisasi;200;OK;Sharp Games 1-927;text;TRUE;;983;629;2;2;https://sharpauviluck.id/tampan.php;1498;0;404
1623609134641;828;Initialisasi;200;OK;Sharp Games 1-928;text;TRUE;;989;605;1;1;https://sharpauviluck.id/tampan.php;828;0;404
1623609135640;1377;Initialisasi;200;OK;Sharp Games 1-929;text;TRUE;;991;621;2;2;https://sharpauviluck.id/tampan.php;1377;0;413
1623609136640;1416;Initialisasi;200;OK;Sharp Games 1-930;text;TRUE;;983;597;2;2;https://sharpauviluck.id/tampan.php;1416;0;427
1623609137640;1386;Initialisasi;200;OK;Sharp Games 1-931;text;TRUE;;987;605;2;2;https://sharpauviluck.id/tampan.php;1386;0;427
1623609138640;1334;Initialisasi;200;OK;Sharp Games 1-932;text;TRUE;;985;625;2;2;https://sharpauviluck.id/tampan.php;1334;0;384
1623609139639;818;Initialisasi;200;OK;Sharp Games 1-933;text;TRUE;;985;621;1;1;https://sharpauviluck.id/tampan.php;817;0;405
1623609140640;1367;Initialisasi;200;OK;Sharp Games 1-934;text;TRUE;;987;597;2;2;https://sharpauviluck.id/tampan.php;1367;0;401
1623609141640;810;Initialisasi;200;OK;Sharp Games 1-935;text;TRUE;;983;629;1;1;https://sharpauviluck.id/tampan.php;810;0;402
1623609142640;1338;Initialisasi;200;OK;Sharp Games 1-936;text;TRUE;;991;597;2;2;https://sharpauviluck.id/tampan.php;1338;0;401
1623609143641;1343;Initialisasi;200;OK;Sharp Games 1-937;text;TRUE;;987;617;2;2;https://sharpauviluck.id/tampan.php;1334;0;402
1623609144640;1319;Initialisasi;200;OK;Sharp Games 1-938;text;TRUE;;985;617;2;2;https://sharpauviluck.id/tampan.php;1319;0;386
1623609145640;1359;Initialisasi;200;OK;Sharp Games 1-939;text;TRUE;;981;609;2;2;https://sharpauviluck.id/tampan.php;1354;0;394
1623609146640;1339;Initialisasi;200;OK;Sharp Games 1-940;text;TRUE;;985;629;2;2;https://sharpauviluck.id/tampan.php;1339;0;400
1623609147641;797;Initialisasi;200;OK;Sharp Games 1-941;text;TRUE;;985;609;1;1;https://sharpauviluck.id/tampan.php;796;0;393
1623609148640;1316;Initialisasi;200;OK;Sharp Games 1-942;text;TRUE;;995;601;2;2;https://sharpauviluck.id/tampan.php;1316;0;384
1623609149640;813;Initialisasi;200;OK;Sharp Games 1-943;text;TRUE;;989;605;1;1;https://sharpauviluck.id/tampan.php;813;0;401
1623609150643;1352;Initialisasi;200;OK;Sharp Games 1-944;text;TRUE;;987;609;2;2;https://sharpauviluck.id/tampan.php;1352;0;388
1623609151640;1370;Initialisasi;200;OK;Sharp Games 1-945;text;TRUE;;985;601;2;2;https://sharpauviluck.id/tampan.php;1370;0;414
1623609152645;1360;Initialisasi;200;OK;Sharp Games 1-946;text;TRUE;;987;589;2;2;https://sharpauviluck.id/tampan.php;1359;0;404
1623609153639;1322;Initialisasi;200;OK;Sharp Games 1-947;text;TRUE;;985;625;2;2;https://sharpauviluck.id/tampan.php;1322;0;384
1623609154640;1347;Initialisasi;200;OK;Sharp Games 1-948;text;TRUE;;987;593;2;2;https://sharpauviluck.id/tampan.php;1343;0;395
1623609155650;817;Initialisasi;200;OK;Sharp Games 1-949;text;TRUE;;987;621;1;1;https://sharpauviluck.id/tampan.php;817;0;400
1623609156639;1343;Initialisasi;200;OK;Sharp Games 1-950;text;TRUE;;983;617;2;2;https://sharpauviluck.id/tampan.php;1342;0;401
1623609157639;1453;Initialisasi;200;OK;Sharp Games 1-951;text;TRUE;;989;589;2;2;https://sharpauviluck.id/tampan.php;1452;0;511
1623609158639;821;Initialisasi;200;OK;Sharp Games 1-952;text;TRUE;;987;617;1;1;https://sharpauviluck.id/tampan.php;820;0;403
