timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1623611186779;1346;Leaderboard;200;OK;Sharp Games 1-289;text;TRUE;;1029;591;2;2;https://sharpauviluck.id/tampan.php;1346;0;403
1623611187779;1358;Leaderboard;200;OK;Sharp Games 1-290;text;TRUE;;1033;611;2;2;https://sharpauviluck.id/tampan.php;1358;0;409
1623611188781;1375;Leaderboard;200;OK;Sharp Games 1-291;text;TRUE;;1025;603;2;2;https://sharpauviluck.id/tampan.php;1375;0;407
1623611189778;1372;Leaderboard;200;OK;Sharp Games 1-292;text;TRUE;;1027;607;2;2;https://sharpauviluck.id/tampan.php;1372;0;406
1623611190778;1362;Leaderboard;200;OK;Sharp Games 1-293;text;TRUE;;1023;603;2;2;https://sharpauviluck.id/tampan.php;1362;0;401
1623611191785;886;Leaderboard;200;OK;Sharp Games 1-294;text;TRUE;;1023;611;1;1;https://sharpauviluck.id/tampan.php;886;0;402
1623611192779;852;Leaderboard;200;OK;Sharp Games 1-295;text;TRUE;;1033;623;1;1;https://sharpauviluck.id/tampan.php;852;0;407
1623611193779;1325;Leaderboard;200;OK;Sharp Games 1-296;text;TRUE;;1021;603;2;2;https://sharpauviluck.id/tampan.php;1318;0;389
1623611194780;1335;Leaderboard;200;OK;Sharp Games 1-297;text;TRUE;;1023;631;2;2;https://sharpauviluck.id/tampan.php;1334;0;392
1623611195780;836;Leaderboard;200;OK;Sharp Games 1-298;text;TRUE;;1025;599;1;1;https://sharpauviluck.id/tampan.php;833;0;409
1623611196779;1352;Leaderboard;200;OK;Sharp Games 1-299;text;TRUE;;1023;595;2;2;https://sharpauviluck.id/tampan.php;1352;0;387
1623611197780;1378;Leaderboard;200;OK;Sharp Games 1-300;text;TRUE;;1023;627;2;2;https://sharpauviluck.id/tampan.php;1378;0;399
1623611198780;1888;Leaderboard;200;OK;Sharp Games 1-301;text;TRUE;;1025;623;2;2;https://sharpauviluck.id/tampan.php;1887;0;411
